pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_pubdate
WASP-95 b,WASP-95,1,1,Transit,2014,SuperWASP,2.18466695,0.00000049,-0.00000049,0,2017-07
WASP-95 b,WASP-95,1,1,Transit,2014,SuperWASP,2.18466650,0.00000030,-0.00000030,0,2022-05
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42525674,0.00000039,-0.00000039,0,2023-03
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42525675,0.00000240,-0.00000240,0,2017-07
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42525770,0.00000170,-0.00000170,0,2022-05
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42525650,0.00000080,-0.00000080,0,2022-02
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42526020,0.00000270,-0.00000270,0,2017-06
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42526020,0.00000270,-0.00000270,0,2014-05
WASP-96 b,WASP-96,1,1,Transit,2014,SuperWASP,3.42525630,0.00000049,-0.00000049,0,2022-04
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07276000,0.00000100,-0.00000100,0,2014-05
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07276000,0.00000030,-0.00000030,0,2022-02
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07275965,0.00000021,-0.00000021,0,2023-03
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07275980,0.00000040,-0.00000040,0,2017-07
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07275975,0.00000023,-0.00000023,0,2022-04
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07276000,0.00000100,-0.00000100,0,2017-03
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07275980,0.00000030,-0.00000030,0,2022-05
WASP-97 b,WASP-97,1,1,Transit,2014,SuperWASP,2.07276000,0.00000100,-0.00000100,0,2017-06
WASP-98 b,WASP-98,2,1,Transit,2014,SuperWASP,2.96264191,0.00000023,-0.00000023,0,2023-03
WASP-98 b,WASP-98,2,1,Transit,2014,SuperWASP,2.96264000,0.00000130,-0.00000130,0,2017-06
WASP-98 b,WASP-98,2,1,Transit,2014,SuperWASP,2.96264036,0.00000043,-0.00000043,0,2016-09
WASP-98 b,WASP-98,2,1,Transit,2014,SuperWASP,2.96264150,0.00000040,-0.00000040,0,2022-02
